000363	002
000364	006
000365	003
000366	006
000367	002
000368	003
000369	006
000370	002
000371	002
000372	007
000373	008
000374	001
000375	007
000376	006
000377	003
000378	003
000379	009
000380	002
000381	008
000382	006
000383	006
000384	003
000385	004
000386	006
000387	008
000388	008
000389	003
000390	008
000391	003
000392	005
000393	009
000394	006
000395	005
000396	006
000397	001
000398	003
000399	003
000400	006
000401	008
000402	005
000403	003
000404	002
000405	001
000406	003
000407	002
000408	008
000409	002
000410	006
000411	003
000412	006
000413	003
000414	003
000415	006
000416	003
000417	002
000418	003
000419	006
000420	003
000421	001
000422	005
000423	006
000424	008
000425	003
000426	006
000427	006
000428	005
000429	006
000430	003
000431	003
000432	005
000433	008
000434	008
000435	005
000436	006
000437	008
000438	003
000439	001
000440	001
000441	009
000442	002
000443	006
000444	002
000445	001
000446	006
000447	006
000448	001
000449	003
000450	008
000451	003
000452	003
000453	002
000454	008
000455	006
000456	006
000457	006
000458	003
000459	003
000460	003
000461	006
000462	006
000463	006
000464	003
000465	003
000466	009
000467	006
000468	006
000469	001
000470	006
000471	008
000472	003
000473	003
000474	003
000475	006
000476	002
000477	008
000478	006
000479	008
000480	006
000481	002
000482	008
000483	001
000484	002
000485	008
000486	006
000487	001
000488	005
000489	006
000490	003
000491	002
000492	003
000493	006
000494	006
000495	003
000496	003
000497	006
000498	006
000499	006
000500	001
000501	001
000502	006
000503	006
000504	005
000505	006
000506	006
000507	008
000508	009
000509	006
000510	006
000511	003
000512	005
000513	001
000514	001
000515	006
000516	002
000517	003
000518	009
000519	008
000520	006
000521	003
000522	003
000523	003
000524	001
000525	006
000526	005
000527	003
000528	008
000529	003
000530	005
000531	006
000532	008
000533	005
000534	001
000535	003
000536	001
000537	006
000538	001
000539	003
000540	003
000541	008
000542	008
000543	006
000544	008
000545	001
000546	006
000547	003
000548	008
000549	003
000550	003
000551	005
000552	002
000553	006
000554	006
000555	001
000556	006
000557	002
000558	005
000559	006
000560	003
000561	008
000562	003
000563	005
000564	008
000565	005
000566	002
000567	006
000568	001
000569	001
000570	008
000571	003
000572	005
000573	006
000574	003
000575	007
000576	003
000577	006
000578	006
000579	008
000580	006
000581	006
000582	005
000583	008
000584	001
000585	002
000586	006
000587	008
000588	008
000589	008
000590	005
000591	006
000592	008
000593	008
000594	003
000595	001
000596	003
000597	001
000598	002
000599	006
000600	001
000601	002
000602	005
000603	003
000604	006
000605	003
000606	008
000607	003
000608	001
000609	003
000610	006
000611	003
000612	001
000613	008
000614	002
000615	008
000616	003
000617	002
000618	005
000619	006
000620	001
000621	006
000622	008
000623	001
000624	006
000625	006
000626	006
000627	001
000628	008
000629	003
000630	002
000631	001
000632	006
000633	001
000634	001
000635	003
000636	003
000637	006
000638	006
000639	003
000640	003
000641	001
000642	003
000643	001
000644	009
000645	002
000646	003
000647	001
000648	006
000649	001
000650	006
000651	006
000652	006
000653	009
000654	001
000655	008
000656	003
000657	009
000658	003
000659	007
000660	006
000661	006
000662	006
000663	005
000664	006
000665	002
000666	001
000667	006
000668	003
000669	006
000670	008
000671	006
000672	008
000673	003
000674	003
000675	003
000676	008
000677	006
000678	006
000679	005
000680	006
000681	003
000682	006
000683	003
000684	001
000685	008
000686	003
000687	003
000688	006
000689	005
000690	006
000691	001
000692	006
000693	003
000694	006
000695	006
000696	002
000697	003
000698	006
000699	003
000700	006
000701	006
000702	001
000703	006
000704	002
000705	006
000706	001
000707	009
000708	003
000709	005
000710	001
000711	002
000712	006
000713	001
000714	005
000715	005
000716	001
000717	006
000718	005
000719	003
000720	003
000721	002
000722	005
000723	006
000724	005
000725	003
000726	006
000727	006
000728	003
000729	003
000730	003
000731	005
000732	001
000733	003
000734	006
000735	006
000736	003
000737	002
000738	006
000739	003
000740	008
000741	005
000742	005
000743	001
000744	002
000745	003
000746	008
000747	005
000748	006
000749	003
000750	006
000751	006
000752	005
000753	003
000754	008
000755	006
000756	003
000757	006
000758	006
000759	006
000760	003
000761	001
000762	006
000763	008
000764	003
000765	008
000766	006
000767	006
000768	003
000769	003
000770	008
000771	007
000772	005
000773	002
000774	005
000775	001
000776	008
000777	006
000778	006
000779	006
000780	001
000781	009
000782	002
000783	002
000784	001
000785	006
000786	005
000787	005
000788	008
000789	008
000790	003
000791	001
000792	003
000793	003
000794	006
000795	002
000796	006
000797	006
000798	003
000799	006
000800	006
000801	006
000802	008
000803	002
000804	003
000805	001
000806	006
000807	006
000808	001
000809	003
000810	007
000811	006
000812	008
000813	006
000814	003
000815	008
000816	003
000817	001
000818	002
000819	005
000820	002
000821	008
000822	008
000823	008
000824	003
000825	006
000826	006
000827	008
000828	006
000829	003
000830	006
000831	008
000832	006
000833	008
000834	001
000835	006
000836	001
000837	003
000838	001
000839	003
000840	006
000841	008
000842	007
000843	005
000844	001
000845	003
000846	002
000847	008
000848	006
000849	006
000850	008
000851	003
000852	001
000853	006
000854	001
000855	006
000856	001
000857	002
000858	005
000859	003
000860	006
000861	007
000862	006
000863	003
000864	002
000865	005
000866	008
000867	005
000868	006
000869	005
000870	008
000871	008
000872	001
000873	005
000874	002
000875	003
000876	001
000877	006
000878	002
000879	003
000880	001
000881	002
000882	005
000883	001
000884	002
000885	005
000886	008
000887	008
000888	005
000889	006
000890	002
000891	005
000892	001
000893	001
000894	006
000895	001
000896	001
000897	001
000898	006
000899	006
000900	006
000901	001
000902	001
000903	006
000904	006
000905	001
000906	001
000907	006
000908	008
000909	002
000910	001
000911	008
000912	001
000913	001
000914	001
000915	006
000916	005
000917	008
000918	001
000919	008
000920	008
000921	006
000922	001
000923	008
000924	001
000925	001
000926	006
000927	007
000928	001
000929	001
000930	006
000931	002
000932	006
000933	008
000934	009
000935	006
000936	008
000937	006
000938	001
000939	001
000940	001
000941	001
000942	001
000943	003
000944	006
000945	001
000946	006
000947	006
000948	006
000949	001
000950	001
000951	001
000952	006
000953	006
000954	008
000955	009
000956	005
000957	006
000958	001
000959	006
000960	007
000961	001
000962	008
000963	006
000964	002
000965	003
000966	001
000967	005
000968	008
000969	001
000970	006
000971	001
000972	006
000973	006
000974	001
000975	006
000976	001
000977	006
000978	002
000979	009
000980	001
000981	001
000982	001
000983	008
000984	001
000985	004
000986	006
000987	008
000988	001
000989	001
000990	001
000991	008
000992	006
000993	001
000994	001
000995	001
000996	005
000997	008
000998	006
000999	002
001000	001
001001	008
001002	008
001003	008
001004	005
001005	001
001006	002
001007	006
001008	001
001009	008
001010	001
001011	006
001012	006
001013	003
001014	003
001015	006
001016	006
001017	006
001018	006
001019	002
001020	001
001021	006
001022	009
001023	001
001024	006
001025	009
001026	008
001027	001
001028	001
001029	001
001030	008
001031	001
001032	008
001033	002
001034	001
001035	001
001036	008
001037	001
001038	003
001039	008
001040	001
001041	001
001042	006
001043	005
001044	003
001045	001
001046	001
001047	001
001048	001
001049	002
001050	002
001051	008
001052	008
001053	001
001054	001
001055	002
001056	001
001057	008
001058	002
001059	006
001060	003
001061	006
001062	003
001063	001
001064	006
001065	001
001066	001
001067	001
001068	001
001069	005
001070	001
001071	006
001072	001
001073	006
001074	006
001075	001
001076	006
001077	008
001078	008
001079	002
001080	005
001081	001
001082	001
001083	003
001084	006
001085	001
001086	008
001087	005
001088	001
001089	006
001090	009
001091	006
001092	003
001093	001
001094	009
001095	001
001096	001
001097	001
001098	006
001099	009
001100	006
001101	001
001102	008
001103	007
001104	001
001105	002
001106	003
001107	003
001108	001
001109	006
001110	008
001111	001
001112	001
001113	008
001114	002
001115	008
001116	008
001117	005
001118	001
001119	001
001120	008
001121	003
001122	001
001123	008
001124	001
001125	001
001126	001
001127	008
001128	006
001129	008
001130	006
001131	001
001132	006
001133	001
001134	001
001135	001
001136	001
001137	001
001138	001
001139	001
001140	001
001141	008
001142	002
001143	001
001144	002
001145	008
001146	002
001147	008
001148	001
001149	006
001150	005
001151	006
001152	001
001153	001
001154	006
001155	001
001156	001
001157	001
001158	008
001159	008
001160	001
001161	008
001162	006
001163	008
001164	001
001165	001
001166	001
001167	006
001168	001
001169	001
001170	001
001171	007
001172	008
001173	006
001174	001
001175	001
001176	001
001177	001
001178	008
001179	001
001180	002
001181	001
001182	001
001183	006
001184	001
001185	001
001186	001
001187	006
001188	001
001189	006
001190	008
001191	002
001192	008
001193	001
001194	005
001195	001
001196	006
001197	001
001198	006
001199	001
001200	006
001201	001
001202	006
001203	001
001204	008
001205	002
001206	001
001207	008
001208	005
001209	008
001210	001
001211	009
001212	002
001213	002
001214	001
001215	001
001216	008
001217	006
001218	008
001219	001
001220	001
001221	006
001222	006
001223	006
001224	006
001225	006
001226	001
001227	005
001228	006
001229	002
001230	008
001231	001
001232	001
001233	006
001234	001
001235	006
001236	001
001237	003
001238	005
001239	001
001240	001
001241	001
001242	001
001243	006
001244	004
001245	008
001246	008
001247	006
001248	001
001249	006
001250	001
001251	006
001252	006
001253	001
001254	001
001255	006
001256	008
001257	002
001258	008
001259	008
001260	006
001261	006
001262	001
001263	003
001264	006
001265	006
001266	006
001267	001
001268	001
001269	001
001270	001
001271	009
001272	006
001273	001
001274	001
001275	003
001276	001
001277	006
001278	001
001279	009
001280	008
001281	001
001282	001
001283	007
001284	001
001285	001
001286	006
001287	001
001288	007
001289	005
001290	001
001291	001
001292	008
001293	001
001294	006
001295	006
001296	006
001297	005
001298	001
001299	001
001300	006
001301	006
001302	006
001303	001
001304	001
001305	001
001306	001
001307	001
001308	008
001309	007
001310	007
001311	002
001312	001
001313	008
001314	008
001315	001
001316	001
001317	002
001318	001
001319	006
001320	001
001321	001
001322	001
001323	008
001324	002
001325	001
001326	008
001327	002
001328	001
001329	006
001330	002
001331	006
001332	007
001333	001
001334	007
001335	002
001336	006
001337	001
001338	009
001339	001
001340	001
001341	001
001342	006
001343	006
001344	006
001345	001
001346	006
001347	008
001348	001
001349	001
001350	001
001351	001
001352	001
001353	001
001354	006
001355	001
001356	009
001357	005
001358	006
001359	001
001360	001
001361	002
001362	002
001363	001
001364	001
001365	006
001366	006
001367	007
001368	001
001369	001
001370	008
001371	007
001372	001
001373	001
001374	001
001375	001
001376	001
001377	008
001378	005
001379	006
001380	006
001381	006
001382	008
001383	001
001384	006
001385	002
001386	007
001387	001
001388	001
001389	001
001390	001
001391	001
001392	009
001393	001
001394	008
001395	001
001396	001
001397	001
001398	001
001399	001
001400	001
001401	006
001402	008
001403	008
001404	008
001405	002
001406	006
001407	006
001408	006
001409	006
001410	001
001411	001
001412	003
001413	006
001414	006
001415	001
001416	008
001417	001
001418	001
001419	001
001420	001
001421	007
001422	001
001423	008
001424	001
001425	002
001426	008
001427	001
001428	001
001429	002
001430	006
001431	008
001432	001
001433	005
001434	005
001435	002
001436	006
001437	001
001438	009
001439	006
001440	008
001441	001
001442	006
001443	006
001444	003
001445	006
001446	001
001447	001
001448	005
001449	006
001450	002
001451	001
001452	006
001453	006
001454	006
001455	001
001456	001
001457	006
001458	001
001459	002
001460	008
001461	006
001462	005
001463	008
001464	001
001465	002
001466	001
001467	001
001468	008
001469	001
001470	006
001471	006
001472	001
001473	001
001474	003
001475	007
001476	005
001477	006
001478	001
001479	009
001480	006
001481	006
001482	008
001483	005
001484	001
001485	007
001486	008
001487	008
001488	006
001489	006
001490	006
001491	006
001492	008
001493	002
001494	005
001495	007
001496	001
001497	001
001498	001
001499	008
001500	006
001501	005
001502	008
001503	006
001504	006
001505	008
001506	006
001507	008
001508	005
001509	001
001510	001
001511	006
001512	008
001513	008
001514	001
001515	008
001516	001
001517	008
001518	005
001519	003
001520	001
001521	005
001522	006
001523	005
001524	006
001525	006
001526	001
001527	006
001528	006
001529	006
001530	006
001531	001
001532	006
001533	001
001534	008
001535	001
001536	001
001537	006
001538	001
001539	008
001540	008
001541	001
001542	006
001543	003
001544	005
001545	006
001546	008
001547	006
001548	005
001549	006
001550	007
001551	006
001552	006
001553	001
001554	003
001555	001
001556	008
001557	001
001558	006
001559	005
001560	001
001561	001
001562	001
001563	006
001564	001
001565	001
001566	001
001567	006
001568	001
001569	001
001570	001
001571	001
001572	008
001573	007
001574	001
001575	002
001576	003
001577	006
001578	001
001579	001
001580	008
001581	009
001582	001
001583	006
001584	008
001585	001
001586	009
001587	001
001588	006
001589	006
001590	001
001591	001
001592	008
001593	006
001594	006
001595	001
001596	001
001597	001
001598	006
001599	006
001600	001
001601	006
001602	006
001603	003
001604	001
001605	006
001606	006
001607	001
001608	001
001609	001
001610	006
001611	006
001612	001
001613	001
001614	002
001615	001
001616	001
001617	006
001618	001
001619	001
001620	006
001621	001
001622	008
001623	003
001624	008
001625	006
001626	008
001627	006
001628	001
001629	001
001630	002
001631	006
001632	001
001633	001
001634	001
001635	006
001636	008
001637	005
001638	001
001639	006
001640	001
001641	002
001642	008
001643	008
001644	002
001645	006
001646	002
001647	006
001648	006
001649	001
001650	008
001651	006
001652	003
001653	006
001654	006
001655	008
001656	006
001657	008
001658	001
001659	001
001660	001
001661	001
001662	005
001663	001
001664	001
001665	006
001666	001
001667	006
001668	008
001669	008
001670	006
001671	003
001672	009
001673	006
001674	001
001675	001
001676	006
001677	001
001678	006
001679	001
001680	006
001681	006
001682	001
001683	001
001684	001
001685	006
001686	001
001687	008
001688	001
001689	003
001690	003
001691	006
001692	006
001693	001
001694	006
001695	006
001696	006
001697	008
001698	006
001699	001
001700	005
001701	008
001702	006
001703	006
001704	001
001705	006
001706	001
001707	001
001708	001
001709	001
001710	006
001711	001
001712	001
001713	008
001714	001
001715	006
001716	009
001717	006
001718	006
001719	001
001720	001
001721	006
001722	001
001723	006
001724	008
001725	001
001726	001
001727	006
001728	001
001729	006
001730	006
001731	001
001732	008
001733	008
001734	008
001735	008
001736	006
001737	008
001738	007
001739	005
001740	006
001741	001
001742	002
001743	008
001744	008
001745	001
001746	001
001747	006
001748	001
001749	001
001750	003
001751	008
001752	006
001753	006
001754	001
001755	001
001756	001
001757	008
001758	008
001759	006
001760	006
001761	006
001762	006
001763	006
001764	005
001765	002
001766	003
001767	003
001768	001
001769	001
001770	008
001771	001
001772	007
001773	006
001774	001
001775	001
001776	001
001777	006
001778	006
001779	006
001780	001
001781	001
001782	006
001783	001
001784	005
001785	006
001786	001
001787	001
001788	006
001789	008
001790	001
001791	002
001792	003
001793	001
001794	001
001795	001
001796	006
001797	006
001798	005
001799	002
001800	001
001801	008
001802	008
001803	006
001804	001
001805	001
001806	008
001807	001
001808	008
001809	001
001810	006
001811	001
001812	001
001813	001
001814	006
001815	005
001816	005
001817	008
001818	006
001819	001
001820	002
001821	001
001822	007
001823	001
001824	001
001825	001
001826	001
001827	001
001828	002
001829	001
001830	001
001831	001
001832	001
001833	008
001834	001
001835	006
001836	006
001837	006
001838	008
001839	001
001840	001
001841	001
001842	006
001843	003
001844	001
001845	001
001846	001
001847	001
001848	008
001849	006
001850	008
001851	006
001852	006
001853	006
001854	008
001855	002
001856	007
001857	001
001858	001
001859	008
001860	001
001861	008
001862	008
001863	006
001864	006
001865	001
001866	005
001867	001
001868	006
001869	001
001870	007
001871	008
001872	001
001873	006
001874	009
001875	002
001876	006
001877	006
001878	008
001879	006
001880	008
001881	005
001882	001
001883	001
001884	001
001885	001
001886	008
001887	006
001888	003
001889	001
001890	003
001891	005
001892	001
001893	001
001894	002
001895	008
001896	008
001897	008
001898	005
001899	001
001900	001
001901	006
001902	008
001903	002
001904	005
001905	006
001906	001
001907	008
001908	001
001909	005
001910	001
001911	008
001912	001
001913	008
001914	008
001915	001
001916	006
001917	001
001918	003
001919	008
001920	001
001921	001
001922	001
001923	001
001924	006
001925	006
001926	001
001927	007
001928	008
001929	008
001930	002
001931	001
001932	008
001933	006
001934	001
001935	003
001936	006
001937	006
001938	001
001939	001
001940	001
001941	002
001942	008
001943	001
001944	006
001945	001
001946	008
001947	002
001948	002
001949	005
001950	003
001951	002
001952	001
001953	006
001954	006
001955	002
001956	008
001957	006
001958	009
001959	001
001960	006
001961	006
001962	006
001963	001
001964	006
001965	001
001966	002
001967	001
001968	001
001969	006
001970	001
001971	008
001972	001
001973	001
001974	001
001975	001
001976	003
001977	008
001978	001
001979	006
001980	002
001981	006
001982	003
001983	006
001984	001
001985	001
001986	006
001987	001
001988	006
001989	006
001990	006
001991	008
001992	001
001993	008
001994	008
001995	001
001996	001
001997	001
001998	002
001999	006
002000	001
002001	006
002002	005
002003	001
002004	001
002005	006
002006	002
002007	001
002008	008
002009	003
002010	001
002011	001
002012	006
002013	001
002014	001
002015	006
002016	005
002017	001
002018	006
002019	005
002020	001
002021	005
002022	003
002023	002
002024	006
002025	003
002026	001
002027	001
002028	001
002029	006
002030	006
002031	003
002032	001
002033	001
002034	006
002035	003
002036	001
002037	006
002038	005
002039	006
002040	008
002041	002
002042	001
002043	008
002044	001
002045	008
002046	006
002047	001
002048	006
002049	001
002050	005
002051	001
002052	009
002053	006
002054	006
002055	006
002056	002
002057	008
002058	008
002059	001
002060	005
002061	001
002062	001
002063	005
002064	007
002065	001
002066	005
002067	006
002068	008
002069	001
002070	006
002071	001
002072	006
002073	006
002074	006
002075	001
002076	001
002077	001
002078	002
002079	002
002080	006
002081	007
002082	008
002083	006
002084	001
002085	006
002086	006
002087	006
002088	001
002089	001
002090	006
002091	001
002092	006
002093	003
002094	003
002095	008
002096	001
002097	005
002098	001
002099	008
002100	006
002101	001
002102	006
002103	008
002104	001
002105	006
002106	006
002107	006
002108	006
002109	006
002110	001
002111	006
002112	001
002113	001
002114	001
002115	008
002116	006
002117	006
002118	001
002119	006
002120	008
002121	001
002122	008
002123	005
002124	001
002125	003
002126	001
002127	001
002128	002
002129	001
002130	001
002131	001
002132	001
002133	006
002134	001
002135	002
002136	001
002137	005
002138	001
002139	008
002140	009
002141	001
002142	005
002143	005
002144	006
002145	001
002146	001
002147	008
002148	001
002149	001
002150	001
002151	005
002152	001
002153	008
002154	007
002155	001
002156	001
002157	006
002158	001
002159	001
002160	001
002161	001
002162	008
002163	001
002164	001
002165	006
002166	008
002167	003
002168	006
002169	006
002170	001
002171	001
002172	002
002173	006
002174	001
002175	006
002176	006
002177	006
002178	006
002179	002
002180	002
002181	006
002182	008
002183	008
002184	008
002185	007
002186	001
002187	001
002188	008
002189	001
002190	001
002191	001
002192	001
002193	006
002194	006
002195	001
002196	008
002197	006
002198	001
002199	008
002200	008
002201	008
002202	001
002203	001
002204	001
002205	005
002206	001
002207	008
002208	006
002209	006
002210	005
002211	006
002212	006
002213	001
002214	006
002215	006
002216	006
002217	001
002218	001
002219	009
002220	009
002221	001
002222	006
002223	001
002224	006
002225	001
002226	009
002227	001
002228	001
002229	009
002230	009
002231	009
002232	009
002233	006
002234	001
002235	009
002236	009
002237	006
002238	001
002239	001
002240	006
002241	009
002242	001
002243	001
002244	009
002245	001
002246	009
002247	007
002248	009
002249	009
002250	001
002251	001
002252	001
002253	009
002254	009
002255	007
002256	002
002257	006
002258	001
002259	006
002260	009
002261	007
002262	005
002263	005
002264	001
002265	001
002266	001
002267	006
002268	001
002269	009
002270	001
002271	006
002272	001
002273	008
002274	006
002275	001
002276	009
002277	003
002278	006
002279	009
002280	006
002281	006
002282	006
002283	008
002284	009
002285	006
002286	006
002287	001
002288	001
002289	001
002290	001
002291	009
002292	001
002293	005
002294	001
002295	009
002296	006
002297	006
002298	001
002299	002
002300	001
002301	001
002302	001
002303	001
002304	006
002305	001
002306	005
002307	001
002308	001
002309	002
002310	009
002311	007
002312	001
002313	009
002314	006
002315	006
002316	006
002317	009
002318	001
002319	009
002320	001
002321	001
002322	001
002323	006
002324	003
002325	001
002326	001
002327	009
002328	009
002329	006
002330	005
002331	009
002332	006
002333	001
002334	006
002335	009
002336	009
002337	006
002338	006
002339	005
002340	005
002341	001
002342	006
002343	006
002344	009
002345	009
002346	001
002347	009
002348	001
002349	009
002350	001
002351	005
002352	002
002353	006
002354	001
002355	001
002356	001
002357	009
002358	006
002359	001
002360	006
002361	001
002362	001
002363	001
002364	002
002365	006
002366	001
002367	006
002368	001
002369	001
002370	001
002371	006
002372	009
002373	002
002374	001
002375	003
002376	006
002377	006
002378	006
002379	006
002380	006
002381	006
002382	001
002383	001
002384	006
002385	001
002386	009
002387	009
002388	007
002389	006
002390	009
002391	008
002392	001
002393	001
002394	006
002395	009
002396	009
002397	001
002398	001
002399	009
002400	009
002401	006
002402	006
002403	006
002404	001
002405	001
002406	009
002407	009
002408	006
002409	001
002410	001
002411	006
002412	001
002413	009
002414	005
002415	009
002416	009
002417	009
002418	001
002419	009
002420	001
002421	006
002422	006
002423	001
002424	008
002425	001
002426	002
002427	006
002428	006
002429	009
002430	006
002431	006
002432	001
002433	005
002434	001
002435	001
002436	006
002437	001
002438	008
002439	002
002440	005
002441	009
002442	001
002443	001
002444	007
002445	003
002446	001
002447	009
002448	007
002449	003
002450	006
002451	006
002452	002
002453	006
002454	009
002455	009
002456	009
002457	001
002458	009
002459	001
002460	001
002461	001
002462	006
002463	006
002464	001
002465	005
002466	009
002467	006
002468	001
002469	006
002470	003
002471	001
002472	003
002473	001
002474	001
002475	001
002476	009
002477	009
002478	009
002479	009
002480	006
002481	009
002482	001
002483	009
002484	001
002485	009
002486	006
002487	001
002488	009
002489	001
002490	009
002491	005
002492	001
002493	002
002494	001
002495	001
002496	006
002497	009
002498	006
002499	001
002500	001
002501	006
002502	001
002503	006
002504	001
002505	001
002506	001
002507	008
002508	009
002509	001
002510	009
002511	001
002512	008
002513	006
002514	006
002515	006
002516	003
002517	001
002518	006
002519	006
002520	001
002521	001
002522	006
002523	006
002524	008
002525	001
002526	001
002527	006
002528	009
002529	006
002530	006
002531	001
002532	001
002533	009
002534	009
002535	006
002536	007
002537	009
002538	006
002539	001
002540	009
002541	009
002542	006
002543	001
002544	001
002545	006
002546	006
002547	001
002548	001
002549	005
002550	001
002551	009
002552	009
002553	009
002554	001
002555	001
002556	009
002557	006
002558	009
002559	001
002560	006
002561	001
002562	001
002563	001
002564	009
002565	001
002566	006
002567	001
002568	009
002569	005
002570	001
002571	006
002572	001
002573	001
002574	003
002575	001
002576	009
002577	001
002578	001
002579	001
002580	003
002581	006
002582	001
002583	009
002584	001
002585	001
002586	001
002587	009
002588	001
002589	003
002590	006
002591	001
002592	006
002593	009
002594	006
002595	001
002596	006
002597	009
002598	003
002599	001
002600	006
002601	006
002602	009
002603	002
002604	006
002605	001
002606	001
002607	002
002608	001
002609	001
002610	009
002611	001
002612	007
002613	006
002614	006
002615	001
002616	006
002617	006
002618	006
002619	001
002620	009
002621	006
002622	001
002623	009
002624	002
002625	006
002626	001
002627	001
002628	009
002629	001
002630	009
002631	006
002632	006
002633	001
002634	006
002635	001
002636	009
002637	001
002638	001
002639	009
002640	001
002641	002
002642	001
002643	006
002644	009
002645	001
002646	006
002647	009
002648	006
002649	007
002650	009
002651	002
002652	001
002653	008
002654	007
002655	001
002656	001
002657	001
002658	001
002659	003
002660	001
002661	006
002662	006
002663	001
002664	009
002665	006
002666	005
002667	006
002668	009
002669	006
002670	006
002671	001
002672	006
002673	001
002674	001
002675	009
002676	009
002677	001
002678	009
002679	001
002680	001
002681	003
002682	006
002683	002
002684	001
002685	008
002686	006
002687	006
002688	008
002689	005
002690	002
002691	001
002692	001
002693	001
002694	009
002695	006
002696	006
002697	006
002698	009
002699	009
002700	006
002701	006
002702	009
002703	008
002704	002
002705	001
002706	001
002707	001
002708	006
002709	001
002710	006
002711	006
002712	001
002713	009
002714	006
002715	001
002716	005
002717	009
002718	008
002719	006
002720	001
002721	002
002722	006
002723	009
002724	004
002725	009
002726	001
002727	006
002728	002
002729	006
002730	005
002731	001
002732	003
002733	002
002734	003
002735	002
002736	001
002737	009
002738	001
002739	003
002740	006
002741	001
002742	001
002743	006
002744	003
002745	009
002746	001
002747	002
002748	009
002749	009
002750	006
002751	002
002752	009
002753	001
002754	003
002755	001
002756	001
002757	001
002758	001
002759	008
002760	001
002761	006
002762	007
002763	003
002764	001
002765	001
002766	001
002767	009
002768	009
002769	006
002770	009
002771	006
002772	001
002773	005
002774	001
002775	001
002776	001
002777	006
002778	006
002779	001
002780	006
002781	001
002782	009
002783	005
002784	005
002785	009
002786	005
002787	006
002788	001
002789	001
002790	007
002791	001
002792	006
002793	001
002794	009
002795	008
002796	003
002797	001
002798	001
002799	009
